prompt_idx,prompt,profile_name,generation_idx,generated_text,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,perplexity,rouge_l,entropy,hormone_dopamine,hormone_cortisol,hormone_oxytocin,hormone_adrenaline,hormone_serotonin
0,I'm feeling anxious about my future and don't know what to do.,baseline,0,"I'm feeling anxious about my future and don't know what to do. I mean I have not yet given up!""

There have been fears that Trump may not be able to rally supporters in his campaign but that could change as the election nears, with conservative commentators urging Trump to ""move aggressively"" to win. A poll released last week indicated that Trump did not",64,0.828125,0.9841269841269841,1.0,0.0,0.10989583333333335,0.4840277777777778,15.329389572143555,0.35,3.5200231075286865,0.5,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,baseline,1,I'm feeling anxious about my future and don't know what to do. I don't know what to do. I don't understand why people will ever say those same lines when they talk to me about these things that affect my future. I don't care about anything except the future. I want to be safe and be loved and be blessed; it's a gift I,64,0.671875,0.8571428571428571,0.9193548387096774,0.08064516129032262,0.1357142857142857,0.39999999999999997,13.224315643310547,0.33333333333333337,2.9920389652252197,0.5,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,baseline,2,"I'm feeling anxious about my future and don't know what to do. ""

Rajit: I'll put it down later to work.

Santiago: I've been trying to deal with all my depression, but I just think I don't feel really great lately in real life.

Liam:

I just have another piece",50,0.86,0.9795918367346939,1.0,0.0,0.09907407407407409,0.4106481481481481,19.091907501220703,0.4117647058823529,3.3806662559509277,0.5,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,baseline,3,"I'm feeling anxious about my future and don't know what to do. This is too much, I think. Why should I pay a thousand francs just to look nice? What's the point in making them look good. I just didn't make that investment at the time!"" As an aside, let me remind you that your book was not written in the context of",63,0.8571428571428571,1.0,1.0,0.0,0.28500000000000003,0.5850000000000001,19.482358932495117,0.345679012345679,3.4316108226776123,0.5,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,baseline,4,"I'm feeling anxious about my future and don't know what to do. I really want to take care of my family.""

The teen said that as a person who is mentally ill, she felt she ""loved what she had done but was afraid to say anything"" because of her disorder. ""I would rather have a loving family and have an environment where I",63,0.8253968253968254,1.0,1.0,0.0,0.01874999999999999,0.6218750000000001,12.065452575683594,0.35443037974683544,3.390838146209717,0.5,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_dopamine,0,"I'm feeling anxious about my future and don't know what to do. "" I asked. ""How do I become more focused in my work? And if there are jobs I'd like to open for me, how do I get them?"" I said to her. ""Well, I want everyone to feel I'm in my corner—that I have such a connection to",60,0.75,0.9661016949152542,1.0,0.0,0.05,0.525,13.827899932861328,0.358974358974359,3.170224189758301,0.9,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_dopamine,1,"I'm feeling anxious about my future and don't know what to do. I know it took me long to figure this out, but when I do want to get the job done, maybe there is the same reward you expect for completing this.

I've seen great things happen with the BFF. In my youth, I would've preferred to have gotten married.",61,0.8524590163934426,1.0,1.0,0.0,0.125,0.44166666666666665,17.890724182128906,0.35443037974683544,3.5111048221588135,0.9,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_dopamine,2,"I'm feeling anxious about my future and don't know what to do. Don't say she's sick, I wouldn't need to explain that!""


The woman added of how she was just getting started the moment her husband left. But just two weeks before he was scheduled to go home to his new wife to meet his mother and children, she was getting restless.",62,0.7903225806451613,0.9836065573770492,1.0,0.0,-0.2012987012987013,0.48733766233766235,21.538984298706055,0.345679012345679,3.5875186920166016,0.9,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_dopamine,3,"I'm feeling anxious about my future and don't know what to do. They told me that some people didn't respond to this, and it's kind of hard to imagine this scenario unfolding. I would love to do that,"" she says.",40,0.9,1.0,1.0,0.0,0.11166666666666666,0.6333333333333333,15.15968132019043,0.4827586206896552,3.300377130508423,0.9,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_dopamine,4,"I'm feeling anxious about my future and don't know what to do. I wanted to be able to get back into games when I was in school. My mother didn't feel that I deserved to play competitive with my best friend. It had been years,"" said Kimura.

She said her son will take this kind of life, that he will be the one",63,0.8253968253968254,1.0,1.0,0.0,0.30833333333333335,0.49166666666666664,17.340808868408203,0.35,3.434084177017212,0.9,0.5,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_cortisol,0,"I'm feeling anxious about my future and don't know what to do. I've been on a bike a lot, and it's hard to find my bearings, and there's no way I can really take the train in. I just want to get in the car and get on. It's frustrating. My stomach and heart have just become heavy.""

Lion",59,0.7627118644067796,1.0,1.0,0.0,-0.15694444444444444,0.5444444444444444,13.424698829650879,0.35443037974683544,3.4572949409484863,0.5,0.9,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_cortisol,1,"I'm feeling anxious about my future and don't know what to do. It's always a bit of a struggle, not knowing what to say, but I love my job! And we all are,"" he continued.

The family will soon get a new car.
.",44,0.8636363636363636,0.9767441860465116,1.0,0.0,0.1278409090909091,0.5448863636363637,16.010112762451172,0.4666666666666667,3.4916911125183105,0.5,0.9,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_cortisol,2,"I'm feeling anxious about my future and don't know what to do.

""I've been to my doctor who's been very helpful. She says that the first thing she sees will be a baby in 6 months with a baby boy around.""

The boy, who had been living with his mother since the age of six, has been described as being 6",61,0.8032786885245902,0.9833333333333333,1.0,0.0,0.05,0.4395833333333333,11.829286575317383,0.35443037974683544,3.5645809173583984,0.5,0.9,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_cortisol,3,"I'm feeling anxious about my future and don't know what to do. So I decided to ask if it was an issue that was an important issue. I asked him if he was worried about anything else but being the one who was dealing with it, especially. If I'm going to get help from someone like that I need to be able to have a conversation with him",68,0.75,0.9850746268656716,1.0,0.0,0.13,0.75,13.243812561035156,0.32941176470588235,3.394282341003418,0.5,0.9,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_cortisol,4,"I'm feeling anxious about my future and don't know what to do. I have plans. I'm feeling hopeful. I was thinking about having some kind of relationship. I love my life, what's going to happen in the next five years,"" he says. ""I know it's not going to be easy, but I'm going to love it.""

The",57,0.7368421052631579,0.9464285714285714,1.0,0.0,0.25476190476190474,0.5797619047619048,8.733646392822266,0.3636363636363636,3.0877485275268555,0.5,0.9,0.5,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_oxytocin,0,"I'm feeling anxious about my future and don't know what to do. I've not been paying attention to what you're telling me right now.""

Alyssa's mother, Lisa, called her a ""brilliant and loving child"" and suggested she get some more advice from her parents. ""She told me she felt like her life would always be about",56,0.8392857142857143,1.0,1.0,0.0,0.33928571428571425,0.6851190476190476,11.430418014526367,0.37333333333333335,3.3884387016296387,0.5,0.5,0.9,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_oxytocin,1,I'm feeling anxious about my future and don't know what to do. But what does this mean for my children? One day I'd like to bring them back to their parents who care for me. I know them by their own words and words they use to describe themselves. There are other ways to think about them. If I go to their school or to church I,67,0.7313432835820896,0.9848484848484849,1.0,0.0,-0.014583333333333337,0.53125,14.15852165222168,0.33333333333333337,3.3828017711639404,0.5,0.5,0.9,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_oxytocin,2,"I'm feeling anxious about my future and don't know what to do. I also don't know what to say. I have no business doing that.""

Flaming-Eye-Eye

At the time, it seemed to me that my brother had also moved from New York to Mexico and spent time with the girls in her native town where he was born",58,0.8103448275862069,0.9473684210526315,0.9642857142857143,0.0357142857142857,-0.05340909090909091,0.41988636363636367,15.713083267211914,0.3636363636363636,3.8730974197387695,0.5,0.5,0.9,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_oxytocin,3,"I'm feeling anxious about my future and don't know what to do. If there's a big event we can go to, then it might go on for a month or two before it's too late to help. My daughter is the fastest. We can go to places to do a dance class.

Says Dr. Nattari:

""It",56,0.8214285714285714,0.9636363636363636,0.9814814814814815,0.01851851851851849,-0.1375,0.45625000000000004,16.51445770263672,0.37837837837837834,3.601778268814087,0.5,0.5,0.9,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_oxytocin,4,"I'm feeling anxious about my future and don't know what to do. Please feel free to discuss other areas of your life with me.

5) My parents have already left me. Don't worry about any problem they might've had with me. I hope that I have a wonderful life ahead of me and that I can be kind to myself, as I always",63,0.746031746031746,0.967741935483871,1.0,0.0,0.23214285714285715,0.6,12.506296157836914,0.345679012345679,3.1446282863616943,0.5,0.5,0.9,0.5,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_adrenaline,0,"I'm feeling anxious about my future and don't know what to do. I can't take any risks.""


The couple have a son who is 7 months old and the other child, a girl of 12, is 8. ""My life is so full. I'm doing all I can for the family so I can help them. I'm really thankful for everyone",60,0.7833333333333333,0.9830508474576272,1.0,0.0,0.04583333333333333,0.4083333333333334,11.472745895385742,0.35443037974683544,3.437426805496216,0.5,0.5,0.5,0.9,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_adrenaline,1,"I'm feeling anxious about my future and don't know what to do. I feel like my life is going to be so miserable. But I want to live a happy one.

You're not an adult, and you are the one being forced to deal with what you think is wrong with the world. You have no choice. You are the one who is forced",64,0.71875,0.9523809523809523,0.967741935483871,0.032258064516129004,-0.14595959595959596,0.5805555555555556,9.871166229248047,0.345679012345679,3.4512507915496826,0.5,0.5,0.5,0.9,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_adrenaline,2,"I'm feeling anxious about my future and don't know what to do. I'm worried about how long I'll be alive,"" he said, his voice rising. He was trying to look like an older man, with a more youthful demeanor. ""I need to make sure that the doctor I get doesn't have any serious issues, and I have to talk to Dr.",61,0.8360655737704918,1.0,1.0,0.0,0.07916666666666666,0.5392361111111111,10.797904968261719,0.35,3.5107438564300537,0.5,0.5,0.5,0.9,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_adrenaline,3,"I'm feeling anxious about my future and don't know what to do. I'd rather leave. So I went to my mom's house and she said ""We have to go to my room. I want to go to my room and I don't have a place to stay, and they are giving my parents a place to stay."" So I went to the hospital,",63,0.6031746031746031,0.8548387096774194,0.9180327868852459,0.08196721311475408,-0.125,0.5625,9.546832084655762,0.34146341463414637,3.289994716644287,0.5,0.5,0.5,0.9,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_adrenaline,4,"I'm feeling anxious about my future and don't know what to do.

""I don't want to make another mistake. The world is going to change.""

It was one thing for her to talk about it as if it was a real life event.

Now, she's taking her chances in the media.

""I'm still trying",54,0.8148148148148148,0.9811320754716981,1.0,0.0,-0.016666666666666663,0.47500000000000003,8.825593948364258,0.3835616438356164,3.3658857345581055,0.5,0.5,0.5,0.9,0.5
0,I'm feeling anxious about my future and don't know what to do.,high_serotonin,0,"I'm feeling anxious about my future and don't know what to do. That's why they don't like to make me work for them. For me I'm very important here – that's why they don't like people who have bad ideas. My friends are worried, the money here could get bad, you know? 'Cause the money means no one to me but",61,0.7377049180327869,0.9166666666666666,0.9491525423728814,0.05084745762711862,-0.22599999999999992,0.6916666666666667,20.999780654907227,0.345679012345679,3.3519697189331055,0.5,0.5,0.5,0.5,0.9
0,I'm feeling anxious about my future and don't know what to do.,high_serotonin,1,I'm feeling anxious about my future and don't know what to do. I'm afraid. He said he's been a very caring and caring dad. I want him to know how much he cares for me and if I need to use my father's money to fund his children. He needs to be happy that I work hard. I'm happy that my kids are OK,64,0.71875,0.9841269841269841,1.0,0.0,0.15092592592592594,0.6185185185185185,13.465226173400879,0.33333333333333337,3.2759594917297363,0.5,0.5,0.5,0.5,0.9
